TransactionID,CustomerID,TransactionDate,TransactionAmount,MerchantCategory,TransactionCity,TransactionCountry,PaymentStatus,CreditLimit,AvailableCredit
45801171,444534,2024-09-12,19046.13,Retail,Dindigul,India,Failed,302794.88,471898.97
69522026,390304,2024-06-28,48375.13,Groceries,Bhiwani,India,Success,477918.55,23840.22
95580167,960252,2024-04-18,6870.82,Retail,Kochi,India,Success,214424.5,7274.12
50462266,777088,2024-09-26,35790.16,Retail,Patiala,India,Failed,361227.57,135192.81
17777514,825746,2024-06-14,46525.15,Retail,Surendranagar Dudhrej,India,Success,245871.58,414112.31
19627766,772488,2024-05-26,136.6,Groceries,Buxar,India,Success,116316.97,98415.99
83932037,965717,2024-10-08,3470.82,Dining,Aurangabad,India,Failed,423083.41,106530.53
63831761,452979,2024-12-11,11445.93,Travel,Rewa,India,Success,153939.36,286008.29
5940010,264359,2024-07-31,35882.7,Retail,Tumkur,India,Success,418692.1,330131.36
86215434,594602,2024-06-21,11984.55,Groceries,Hindupur,India,Success,395085.68,277838.46
58594474,324196,2024-06-19,9099.87,Travel,Amaravati,India,Success,282897.14,36194.52
94320764,767638,2024-08-22,33583.36,Retail,Naihati,India,Success,94095.33,320626.25
8388949,323826,2024-07-14,18092.98,Travel,Karimnagar,India,Failed,478506.8,88145.96
4814035,359124,2025-01-14,18673.73,Dining,Siliguri,India,Success,119854.39,155828.72
8659076,928970,2024-05-27,39380.78,Dining,Ghaziabad,India,Success,484168.49,347427.02
10588133,264540,2025-01-13,17440.08,Dining,Berhampur,India,Failed,169269.71,240100.24
81405490,412656,2024-03-04,7806.9,Travel,Jaunpur,India,Success,415815.29,162129.53
73094255,206654,2024-11-14,39004.25,Dining,Mau,India,Success,385598.09,101900.05
85756417,464506,2024-01-26,12777.35,Travel,Munger,India,Failed,246687.51,408289.29
83971659,687140,2024-10-30,3796.55,Travel,Panchkula,India,Failed,310795.76,27074.93
36726632,176638,2024-04-27,45860.97,Groceries,Bathinda,India,Failed,425299.78,74104.99
49706121,90138,2024-01-29,38582.72,Dining,Dehri,India,Success,433025.55,117349.66
11124002,162379,2024-05-05,9868.4,Groceries,Moradabad,India,Failed,106052.52,41950.62
45932085,920549,2024-10-22,34572.56,Dining,Orai,India,Success,149813.18,315169.67
19880232,870439,2024-10-08,31822.98,Retail,Ambattur,India,Failed,187388.9,499177.43
8709414,578666,2024-07-08,8519.6,Groceries,Delhi,India,Success,220461.36,222170.81
67467,806981,2024-09-04,10176.36,Groceries,Hajipur,India,Failed,355616.31,54249.05
9857276,391349,2024-03-01,35833.08,Dining,Bhilwara,India,Success,210189.67,260947.65
64048363,149554,2024-09-25,28594.49,Travel,Delhi,India,Success,153116.81,129088.34
74010379,249047,2024-05-12,266.93,Retail,Kumbakonam,India,Failed,307581.98,326271.33
57379563,574586,2024-02-25,49782.71,Groceries,Munger,India,Failed,387993.64,485239.14
74584852,730669,2024-03-26,41953.62,Retail,Salem,India,Success,115686.59,72433.91
81300399,295101,2024-04-15,42887.74,Travel,Medininagar,India,Success,355898.6,460173.57
64723989,904856,2024-06-07,35841.28,Groceries,Dehri,India,Success,146472.8,268502.18
37485942,538344,2024-04-21,46462.17,Retail,Mathura,India,Failed,142326.0,96964.87
90907518,614247,2024-07-14,23358.01,Dining,Indore,India,Success,339304.11,131548.44
37542502,66502,2024-04-07,7164.07,Dining,Ratlam,India,Failed,310214.66,288973.68
85787487,705856,2024-03-15,23366.12,Groceries,Sonipat,India,Failed,362153.5,383604.92
87436947,395838,2024-03-26,34262.07,Groceries,Fatehpur,India,Success,163713.18,65453.96
8463647,146414,2024-01-20,42815.87,Dining,Bulandshahr,India,Failed,354898.47,124262.42
63970152,850481,2024-11-01,17245.1,Groceries,Thrissur,India,Failed,186364.34,127121.26
1526470,475927,2024-08-25,40496.97,Groceries,Suryapet,India,Success,457113.52,307693.27
31375375,291778,2024-10-10,45964.89,Travel,Gangtok,India,Success,483867.66,364748.8
2947852,719723,2024-10-07,12485.15,Retail,Agartala,India,Success,492008.41,27619.11
36406578,411343,2024-09-13,23068.53,Travel,Bidar,India,Success,87589.02,453988.07
85000265,444534,2024-09-27,3960.33,Dining,Noida,India,Success,157472.34,200429.19
8053044,957390,2024-02-24,4635.21,Groceries,Gandhinagar,India,Success,339049.36,450632.84
7921484,678704,2024-06-02,36554.58,Retail,Gurgaon,India,Failed,67258.17,213978.93
47200754,99856,2024-06-25,41300.81,Dining,Vellore,India,Success,56919.84,272359.13
60399863,68571,2024-10-01,8404.41,Retail,Srinagar,India,Failed,217531.24,422526.16
64412890,902799,2024-05-05,21452.92,Groceries,Ulhasnagar,India,Failed,352200.89,257970.49
69118060,957390,2024-03-31,32852.91,Retail,Chapra,India,Failed,393717.8,466054.15
16040598,74251,2024-08-07,24971.14,Groceries,Noida,India,Success,249081.93,268702.08
57967684,895766,2024-11-11,38158.58,Travel,Tadipatri,India,Success,227832.31,462244.12
48642762,704783,2024-06-12,19067.19,Travel,Kakinada,India,Success,116067.36,239828.79
3927879,651637,2024-09-17,31141.82,Groceries,Srinagar,India,Success,143267.67,290015.77
31285446,433006,2024-11-09,20418.92,Groceries,Rajahmundry,India,Success,163114.47,134533.87
12798215,180973,2024-09-06,16734.03,Groceries,Tezpur,India,Failed,415775.93,6787.89
10425648,560612,2024-03-28,19664.66,Dining,Chittoor,India,Failed,199053.25,110863.38
30152910,277039,2024-09-05,15552.47,Retail,Fatehpur,India,Success,233079.33,334244.22
23863744,601215,2024-04-01,29939.61,Travel,Bhiwani,India,Success,126236.37,499825.21
92133731,94597,2024-10-30,30470.58,Groceries,Berhampur,India,Failed,485081.01,58655.28
84712430,430643,2024-07-07,33139.54,Dining,Raebareli,India,Failed,130285.4,265743.35
29838687,920549,2024-12-04,11744.95,Groceries,Nagercoil,India,Success,294755.61,201976.27
77021892,31433,2024-09-28,31466.86,Retail,Salem,India,Success,371894.43,263116.32
92864532,80920,2024-06-08,9351.92,Groceries,Rohtak,India,Failed,298144.56,181650.97
22940066,268729,2024-07-19,25069.5,Groceries,Bihar Sharif,India,Success,276347.36,437020.62
49441583,825746,2024-10-03,45491.35,Travel,Latur,India,Failed,333370.32,417721.36
64562743,590853,2024-05-16,45884.47,Dining,Mumbai,India,Failed,499945.37,46942.69
18354249,711725,2024-11-03,34008.06,Retail,Vasai-Virar,India,Failed,157797.82,274444.06
26079571,765169,2024-01-28,24061.83,Travel,Nizamabad,India,Success,373261.39,66174.28
72955727,903423,2024-06-05,46974.72,Dining,Bhilai,India,Success,331394.09,343729.46
51566402,755569,2024-01-19,35166.67,Travel,Guntur,India,Failed,289059.18,174281.86
44095237,514049,2024-02-24,26057.07,Retail,Jaipur,India,Success,314718.82,236687.94
91587675,115017,2024-08-15,28629.77,Retail,Mathura,India,Failed,61795.78,184267.13
2956446,493264,2024-06-07,33367.87,Travel,Pimpri-Chinchwad,India,Failed,421007.01,232024.93
56474904,487313,2024-01-28,7554.99,Travel,Jalna,India,Success,127800.23,64048.94
19542856,200614,2024-03-22,17112.09,Dining,Ramgarh,India,Success,268079.88,384868.2
39795684,508967,2024-10-19,38944.16,Travel,Ghaziabad,India,Success,58627.89,451953.88
47576523,482339,2024-03-22,23888.42,Dining,Guna,India,Success,166735.38,454811.88
21320591,413520,2024-01-25,36877.56,Groceries,Bharatpur,India,Failed,147682.45,93372.99
64172057,985964,2024-11-17,49100.39,Travel,Hosur,India,Success,57710.31,309254.07
8004462,67681,2024-05-18,40838.74,Retail,Karimnagar,India,Failed,161516.8,303065.81
69701876,77545,2024-10-08,11180.19,Dining,Sambalpur,India,Failed,327939.08,197847.32
96401328,394883,2024-05-04,13918.8,Groceries,Suryapet,India,Success,221035.46,289132.32
12369564,418082,2024-02-03,21553.82,Groceries,Pondicherry,India,Success,449476.64,484449.49
42339509,675167,2024-06-20,14976.2,Groceries,Chittoor,India,Success,491254.6,370583.25
84125659,614404,2024-04-17,35405.9,Travel,Kishanganj,India,Success,396548.66,372675.32
36970723,941625,2024-07-19,24937.07,Dining,Aizawl,India,Success,373801.15,388466.65
20888304,536292,2024-01-26,26619.61,Dining,Nandyal,India,Failed,88182.47,284318.65
64472270,842413,2024-11-05,10175.82,Groceries,Unnao,India,Success,242663.37,229720.38
51940591,354097,2024-08-02,40418.85,Dining,Ahmedabad,India,Success,147174.74,470149.71
47072118,991084,2024-05-04,41945.9,Dining,Faridabad,India,Success,489267.16,156205.19
93024957,221057,2024-07-31,11073.18,Groceries,Bangalore,India,Failed,450095.94,97622.56
94019902,971810,2024-01-28,20504.76,Dining,Kavali,India,Failed,461183.7,315183.83
13250452,19689,2024-08-09,5979.49,Dining,Tiruvottiyur,India,Success,448676.2,10063.01
48872404,810347,2024-03-25,17084.73,Dining,Fatehpur,India,Failed,301465.93,139750.83
71035151,942511,2024-12-04,8674.03,Travel,Rohtak,India,Failed,225686.73,29940.84
86119819,378613,2024-07-30,5634.9,Retail,Katni,India,Failed,104110.49,386256.18
99408101,191143,2024-02-29,22048.1,Dining,Haldia,India,Success,387248.62,434788.34
48092845,840250,2024-08-20,4728.84,Retail,Ramgarh,India,Failed,294078.44,21131.91
86004105,165641,2024-05-31,35356.61,Travel,Kakinada,India,Success,54581.37,132150.11
16677390,678704,2024-04-07,23668.83,Retail,Katni,India,Success,197432.48,474644.25
39644171,726545,2024-08-22,450.65,Groceries,Agartala,India,Failed,98046.71,453619.63
97310829,998655,2024-07-03,43882.93,Travel,Rohtak,India,Failed,316677.19,242792.57
37042834,916450,2024-01-22,35321.92,Travel,Kavali,India,Failed,211786.23,469671.24
76816140,82353,2024-10-16,38261.09,Groceries,Ozhukarai,India,Success,407121.07,176161.72
93552795,961366,2024-09-05,35738.96,Retail,Tumkur,India,Failed,289257.33,79762.44
8811091,877494,2024-02-27,42072.03,Travel,Amaravati,India,Success,498387.73,263755.84
5664108,585223,2025-01-14,24343.62,Travel,Barasat,India,Failed,367717.52,413706.32
36661050,965717,2024-08-17,1720.07,Travel,Jodhpur,India,Failed,443173.37,258985.93
87464806,405216,2024-10-22,10554.87,Retail,Surendranagar Dudhrej,India,Failed,153967.2,264920.86
20056440,264359,2024-11-23,5772.53,Dining,Vadodara,India,Success,85532.32,330695.41
65673045,137150,2024-05-17,25962.28,Travel,Durgapur,India,Success,319405.92,251867.16
42330026,612370,2024-06-23,10956.23,Retail,Bhusawal,India,Success,145752.29,418393.9
37383484,800947,2024-09-21,10916.04,Travel,Tiruppur,India,Failed,377311.48,6972.12
69046094,107770,2024-06-29,30425.39,Groceries,Gudivada,India,Success,315907.53,226596.68
94820081,391429,2024-07-09,49520.93,Travel,Akola,India,Failed,376383.2,461385.35
9517085,709727,2024-07-13,14547.45,Travel,Mathura,India,Success,297645.62,461472.02
89528949,64355,2024-10-15,10187.26,Retail,Howrah,India,Success,141281.27,193735.69
93965996,359006,2024-10-07,38277.43,Dining,Ahmedabad,India,Success,141303.32,8956.45
35115976,170881,2024-04-01,45014.65,Travel,Tadepalligudem,India,Failed,418648.06,475885.84
9440923,832920,2024-10-24,19633.65,Travel,Bhilai,India,Failed,329083.45,310901.28
41532618,880706,2024-10-11,12897.36,Groceries,Bareilly,India,Success,266963.62,251262.94
18774395,707972,2024-12-23,32194.66,Retail,Gandhidham,India,Success,305051.67,429123.89
94252433,427156,2024-07-24,40914.24,Travel,Bhilwara,India,Failed,371778.05,8619.35
38535882,723212,2024-06-01,3909.47,Retail,Kumbakonam,India,Success,432308.99,83783.57
17278772,877494,2024-02-25,28942.84,Travel,Jalgaon,India,Success,489038.92,161963.49
74975518,363965,2024-06-22,47871.11,Travel,Panipat,India,Success,412129.71,134466.75
44925761,516395,2024-01-27,16834.6,Dining,Mangalore,India,Success,246921.49,249857.93
4021217,762911,2024-10-31,6932.81,Groceries,Panihati,India,Success,348090.92,267164.17
94289568,870714,2024-06-21,30658.48,Dining,Karawal Nagar,India,Failed,436640.63,101405.84
3901261,510170,2024-04-27,21192.1,Travel,Katni,India,Failed,267046.07,106434.22
90294098,719638,2024-04-28,45751.0,Travel,Rajpur Sonarpur,India,Success,124006.31,357174.21
403086,107123,2024-11-23,31836.95,Dining,Katihar,India,Success,438132.34,311888.39
73574061,886133,2024-02-26,30799.52,Dining,Udupi,India,Failed,216479.02,56123.26
27350480,368508,2024-09-09,8227.88,Travel,Mau,India,Failed,311155.49,50822.72
58422469,452979,2024-08-02,38612.59,Dining,Madhyamgram,India,Failed,92472.1,447278.16
35480985,411463,2024-11-17,19792.12,Travel,Thrissur,India,Failed,430682.31,223956.46
56216290,393458,2024-03-08,37580.8,Dining,Nizamabad,India,Failed,412100.07,314134.5
82795756,704667,2024-04-25,25539.32,Travel,Ballia,India,Failed,75392.81,137805.08
86509119,874061,2024-12-27,4254.14,Dining,Hosur,India,Failed,388256.37,286234.27
22825053,801107,2024-08-19,6192.45,Dining,Tezpur,India,Failed,256277.29,283809.61
48687793,294479,2024-06-16,11954.69,Dining,Medininagar,India,Failed,115091.36,89835.19
35199884,6116,2025-01-16,48718.99,Dining,Orai,India,Failed,222662.14,224809.99
73304926,487313,2024-04-22,34421.62,Groceries,Ahmednagar,India,Failed,102730.88,152362.71
64816898,768218,2024-10-15,46491.97,Travel,Ajmer,India,Success,394559.32,333432.54
79177214,488252,2024-05-30,28842.12,Retail,Jodhpur,India,Failed,141391.69,82738.89
42614790,137150,2024-12-15,13206.66,Groceries,Latur,India,Failed,155971.18,183467.15
42549330,877215,2024-12-29,44584.43,Groceries,Gulbarga,India,Failed,427029.65,300766.48
51975263,862255,2024-09-29,39117.26,Groceries,Danapur,India,Success,261400.28,347688.3
935943,618250,2024-03-18,33694.22,Travel,Gandhidham,India,Success,98492.44,369185.13
19150603,773797,2025-01-18,46243.1,Travel,Purnia,India,Failed,85985.23,50316.67
35043406,932123,2024-06-23,17477.7,Retail,Berhampur,India,Failed,56155.6,491755.03
26277334,297120,2024-09-26,37098.24,Travel,Pudukkottai,India,Failed,171562.85,274729.9
86289705,687140,2024-08-30,13857.29,Dining,Raiganj,India,Failed,444017.99,109894.83
18389701,996742,2024-07-27,18826.78,Travel,Barasat,India,Failed,75944.56,490496.9
68808503,613188,2024-04-13,45852.63,Retail,Pondicherry,India,Failed,438072.55,270868.77
51026955,904856,2024-06-01,35826.52,Groceries,Mahbubnagar,India,Failed,414496.13,399560.75
45547690,767638,2024-02-27,43985.01,Dining,Sambhal,India,Success,299808.18,43057.76
49009288,882266,2024-02-22,13487.8,Groceries,Alwar,India,Success,262874.32,10735.5
52648438,767638,2024-02-06,24363.86,Retail,Bhatpara,India,Failed,350463.64,445434.21
52772572,22589,2024-10-19,33024.85,Travel,Ahmedabad,India,Failed,434387.87,338795.39
89046536,777088,2024-04-13,18944.19,Retail,Tiruppur,India,Failed,74894.72,6833.54
21286762,216544,2024-06-14,40801.67,Groceries,Lucknow,India,Success,159813.85,326961.74
50425692,834818,2024-11-13,42048.72,Retail,Varanasi,India,Success,329586.7,392449.72
42395261,536935,2024-07-13,27687.49,Retail,Tumkur,India,Success,70495.93,399064.06
48715904,711725,2024-12-26,48811.52,Retail,Jehanabad,India,Failed,225915.24,421432.13
65873223,100854,2025-01-01,42153.4,Dining,Karawal Nagar,India,Success,464329.03,450243.9
89257057,251981,2024-09-16,31684.18,Groceries,Durg,India,Failed,380182.23,234201.55
58383218,643772,2024-06-21,21779.09,Retail,Aligarh,India,Success,90315.87,333393.22
47660086,492743,2024-09-23,17021.28,Groceries,Ongole,India,Failed,252091.4,459130.24
8760853,664985,2024-07-13,24082.39,Groceries,Gulbarga,India,Success,233555.31,274586.49
57043379,170881,2024-12-05,19365.92,Travel,Tirupati,India,Failed,248890.72,237934.25
82510103,590389,2024-06-01,32764.28,Dining,Gorakhpur,India,Success,194675.98,51573.88
78397266,825065,2024-04-22,34435.45,Travel,Raipur,India,Failed,444228.06,256408.48
73217094,586281,2024-06-13,27378.88,Groceries,Karaikudi,India,Success,250795.73,99999.9
99454733,867389,2024-11-20,19627.63,Travel,Tumkur,India,Failed,125318.08,102231.1
28839421,469749,2024-08-31,44421.84,Groceries,Bhiwandi,India,Failed,215883.84,435773.05
91388218,117415,2025-01-02,31914.36,Groceries,Thoothukudi,India,Success,311521.76,323234.64
78357767,187795,2024-12-31,48740.42,Travel,Korba,India,Failed,329656.83,88250.88
71604125,779957,2024-09-18,26594.86,Dining,Nellore,India,Success,495561.01,328926.51
92577841,467992,2024-12-10,6981.07,Groceries,Noida,India,Failed,133182.15,56141.21
49420556,616801,2024-05-02,26359.15,Retail,Bardhaman,India,Success,169751.59,70642.91
79470573,411463,2024-09-22,34020.13,Dining,Delhi,India,Success,85199.56,333014.81
10880355,315183,2024-03-24,36633.47,Travel,Jalandhar,India,Success,437375.13,328665.06
83006220,320373,2025-01-13,18633.59,Travel,Gwalior,India,Failed,112354.97,399373.86
42150865,405877,2024-03-05,16701.71,Dining,Tiruchirappalli,India,Failed,145489.5,369483.18
29781359,918743,2024-12-05,48054.95,Dining,Jamshedpur,India,Failed,322593.47,464007.46
49380775,548531,2024-10-08,38256.54,Dining,Bally,India,Success,252890.92,302570.8
54622218,305842,2024-11-28,20732.49,Groceries,Madanapalle,India,Failed,432300.48,230029.77
317882,168594,2024-12-05,46605.82,Groceries,Pimpri-Chinchwad,India,Failed,326337.98,137598.52
40849692,921883,2024-12-30,40908.49,Travel,Bally,India,Success,256319.83,141886.64
88431150,151323,2024-02-12,42486.61,Travel,Yamunanagar,India,Success,487958.51,394623.43
19691117,249047,2024-03-05,25702.21,Travel,Tiruchirappalli,India,Success,468015.77,157497.28
7889563,870714,2024-05-29,12045.21,Groceries,Bellary,India,Success,83009.36,213542.01
84398161,200614,2024-04-30,14927.6,Groceries,Amritsar,India,Failed,308470.22,487800.94
51621014,241442,2024-11-07,26053.83,Dining,Salem,India,Failed,202572.42,237805.12
34989751,303590,2024-02-08,18473.93,Dining,Malda,India,Failed,142533.79,18122.93
55951794,675904,2024-05-09,43838.16,Groceries,Vijayawada,India,Failed,343579.39,225552.66
85412492,995860,2024-02-19,49947.71,Groceries,Allahabad,India,Failed,354201.65,195164.76
95724198,259408,2024-12-06,17447.2,Groceries,Raebareli,India,Failed,107895.01,196416.75
98952066,640841,2024-09-28,40343.42,Travel,Jorhat,India,Failed,359769.13,363682.75
20208378,748548,2024-11-26,40858.17,Dining,Tinsukia,India,Failed,441059.35,495192.92
90643018,950030,2024-03-12,25017.57,Dining,Rajahmundry,India,Success,496432.18,340656.87
59245120,373740,2024-11-12,35594.84,Dining,Deoghar,India,Failed,304812.2,414258.31
81776639,700756,2024-04-03,8586.12,Travel,Thiruvananthapuram,India,Failed,361733.33,275454.63
56713941,581311,2025-01-12,37658.5,Travel,Pune,India,Failed,482705.23,457124.15
88672993,545631,2024-05-03,40841.75,Dining,Haldia,India,Failed,410773.63,483626.38
29427762,325095,2024-06-06,49316.09,Dining,Bally,India,Failed,417390.59,211530.24
63432724,93889,2024-01-27,32815.18,Travel,Amroha,India,Success,211986.8,3668.72
5338166,160904,2024-05-24,45237.82,Travel,Salem,India,Failed,236352.08,481204.93
65651557,695719,2024-03-23,34402.94,Travel,Proddatur,India,Failed,147538.19,247944.46
99433117,1756,2024-03-17,22813.96,Retail,Bharatpur,India,Failed,139519.54,125199.73
